
============================================================
ANALISIS: TSLA | C2_TREND_CALL | ENTRADA: 301.03 | TP: 302.53 | SL: 296.53
Hora  |  Open  |  High  |  Low   |  Close |  Vol

============================================================
ANALISIS: AMD | C2_TREND_CALL | ENTRADA: 102.95 | TP: 104.45 | SL: 99.95
Hora  |  Open  |  High  |  Low   |  Close |  Vol
19:45 | 253.69 | 253.97 | 252.41 | 252.76 | 428460 
20:00 | 252.76 | 253.49 | 252.71 | 253.27 | 349273 
20:15 | 253.25 | 254.78 | 253.03 | 254.48 | 507002 
20:30 | 254.50 | 254.64 | 253.66 | 253.81 | 427746 
20:45 | 253.84 | 254.49 | 253.40 | 254.16 | 421677 
21:00 | 254.08 | 254.47 | 253.60 | 253.97 | 444891 
21:15 | 254.00 | 254.38 | 252.93 | 253.02 | 538113 
21:30 | 253.00 | 253.29 | 252.69 | 253.00 | 534824 
21:45 | 253.01 | 253.85 | 252.86 | 253.73 | 1158526 
15:30 | 261.11 | 266.96 | 258.06 | 262.84 | 7017949 
15:45 | 262.84 | 264.79 | 260.39 | 263.79 | 3916169 
16:00 | 263.66 | 265.89 | 262.07 | 263.57 | 2614373 
16:15 | 263.57 | 264.30 | 262.56 | 264.00 | 1594418 
16:30 | 264.04 | 264.04 | 261.52 | 262.11 | 1220250 
16:45 | 262.15 | 262.84 | 261.02 | 261.42 | 1007869 
17:00 | 261.43 | 262.25 | 260.56 | 261.25 | 951669 [ENTRADA]
17:15 | 261.25 | 262.15 | 260.74 | 261.12 | 697882 
17:30 | 261.07 | 262.08 | 260.15 | 261.41 | 784084 
17:45 | 261.34 | 261.95 | 259.61 | 259.69 | 918226 
18:00 | 259.74 | 260.08 | 258.55 | 259.20 | 941233 
18:15 | 259.25 | 259.47 | 258.45 | 259.26 | 620929 
18:30 | 259.21 | 259.30 | 257.53 | 257.71 | 712847 
18:45 | 257.73 | 257.89 | 256.65 | 256.80 | 777933 
19:00 | 256.82 | 258.01 | 256.25 | 257.66 | 958390 
19:15 | 257.68 | 259.20 | 257.56 | 258.31 | 1056633 
19:30 | 258.31 | 258.33 | 256.96 | 256.98 | 601639 
19:45 | 256.95 | 257.20 | 256.40 | 256.49 | 611765 
20:00 | 256.49 | 257.28 | 256.43 | 256.61 | 603374 
20:15 | 256.67 | 257.80 | 256.25 | 257.54 | 570253 
20:30 | 257.53 | 258.92 | 257.34 | 258.76 | 600151 
20:45 | 258.80 | 259.77 | 258.58 | 259.74 | 800233 
21:00 | 259.74 | 259.85 | 258.35 | 259.54 | 671882 
21:15 | 259.53 | 259.63 | 258.42 | 258.62 | 555539 
21:30 | 258.57 | 258.88 | 257.92 | 258.69 | 718265 
21:45 | 258.69 | 259.77 | 258.66 | 259.65 | 1701748 
15:30 | 256.57 | 258.29 | 252.65 | 253.85 | 2734491 
15:45 | 253.79 | 254.38 | 251.89 | 254.18 | 1630548 
16:00 | 254.10 | 254.17 | 252.05 | 253.28 | 1175504 
16:15 | 253.28 | 253.54 | 250.77 | 251.00 | 1381417 
16:30 | 251.03 | 251.69 | 250.30 | 250.98 | 1136645 
16:45 | 250.98 | 253.93 | 250.92 | 253.80 | 1162541 
17:00 | 253.77 | 254.16 | 252.45 | 252.54 | 863264 
RESULTADO: EXITO
============================================================


============================================================
ANALISIS: AAPL | C2_TREND_CALL | ENTRADA: 279.75 | TP: 281.25 | SL: 276.75
Hora  |  Open  |  High  |  Low   |  Close |  Vol
16:00 | 274.80 | 275.37 | 273.86 | 274.26 | 961624 
16:15 | 274.25 | 274.75 | 274.08 | 274.42 | 586841 
16:30 | 274.39 | 274.70 | 274.18 | 274.66 | 496977 
16:45 | 274.69 | 274.92 | 274.14 | 274.14 | 444795 
17:00 | 274.15 | 274.48 | 274.11 | 274.19 | 377872 
17:15 | 274.19 | 274.60 | 273.99 | 274.06 | 360487 
17:30 | 274.03 | 274.05 | 273.20 | 273.40 | 463419 
17:45 | 273.42 | 273.59 | 273.09 | 273.30 | 409780 
18:00 | 273.29 | 273.80 | 273.27 | 273.48 | 429850 
18:15 | 273.47 | 273.49 | 272.94 | 273.35 | 562321 
18:30 | 273.35 | 273.71 | 273.15 | 273.70 | 396399 
18:45 | 273.72 | 274.11 | 273.68 | 274.09 | 356779 
19:00 | 274.11 | 274.18 | 273.80 | 273.98 | 279358 
19:15 | 273.99 | 274.19 | 273.40 | 274.06 | 536398 
19:30 | 274.06 | 274.27 | 273.87 | 274.23 | 347129 
19:45 | 274.23 | 274.26 | 273.67 | 273.93 | 293810 
20:00 | 273.95 | 274.11 | 273.71 | 273.99 | 305534 
20:15 | 273.96 | 274.06 | 273.66 | 273.98 | 275775 
20:30 | 273.97 | 274.07 | 273.60 | 273.74 | 323321 
20:45 | 273.75 | 274.03 | 273.51 | 274.03 | 370531 
21:00 | 274.01 | 274.22 | 273.73 | 274.14 | 349218 
21:15 | 274.15 | 274.30 | 273.89 | 274.07 | 386569 
21:30 | 274.08 | 274.39 | 273.97 | 274.26 | 427267 
21:45 | 274.28 | 274.49 | 273.00 | 273.79 | 1863010 
15:30 | 274.68 | 276.83 | 274.45 | 275.59 | 2185113 
15:45 | 275.59 | 277.44 | 275.54 | 276.40 | 1638644 
16:00 | 276.41 | 277.03 | 275.77 | 276.29 | 1179814 [ENTRADA]
16:15 | 276.29 | 277.25 | 275.75 | 277.05 | 1361191 
16:30 | 277.10 | 279.05 | 277.03 | 278.15 | 1951872 
16:45 | 278.14 | 279.91 | 277.98 | 279.75 | 1377639 
17:00 | 279.75 | 279.98 | 278.81 | 279.68 | 985768 
17:15 | 279.67 | 279.97 | 278.17 | 278.19 | 908861 
17:30 | 278.19 | 279.21 | 278.15 | 279.02 | 565056 
17:45 | 279.04 | 279.11 | 278.26 | 278.35 | 385399 
18:00 | 278.34 | 279.11 | 278.18 | 278.70 | 620763 
18:15 | 278.73 | 280.18 | 278.71 | 279.94 | 944531 
18:30 | 279.91 | 280.15 | 279.40 | 279.76 | 501703 
18:45 | 279.75 | 280.10 | 279.36 | 279.42 | 457767 
19:00 | 279.42 | 279.69 | 278.50 | 278.67 | 466085 
19:15 | 278.66 | 279.17 | 278.56 | 278.95 | 512569 
19:30 | 278.94 | 279.07 | 278.62 | 278.81 | 341155 
19:45 | 278.82 | 279.01 | 278.67 | 278.89 | 356273 
20:00 | 278.88 | 279.05 | 278.50 | 278.86 | 541929 
20:15 | 278.84 | 279.67 | 278.76 | 279.58 | 519710 
20:30 | 279.58 | 279.61 | 278.58 | 278.87 | 455852 
20:45 | 278.85 | 278.89 | 274.80 | 276.57 | 3643200 
21:00 | 276.58 | 277.29 | 276.17 | 276.24 | 1072050 
21:15 | 276.23 | 276.29 | 275.02 | 276.05 | 1171987 
21:30 | 276.01 | 276.55 | 275.86 | 276.29 | 683898 
21:45 | 276.28 | 276.35 | 275.37 | 275.49 | 2224501 
15:30 | 275.59 | 275.72 | 271.91 | 272.04 | 2866232 
15:45 | 272.00 | 273.00 | 271.55 | 272.16 | 1344038 
16:00 | 272.16 | 272.23 | 270.06 | 270.25 | 1857802 
RESULTADO: FALLO
============================================================


============================================================
ANALISIS: AAPL | C2_TREND_CALL | ENTRADA: 278.35 | TP: 279.85 | SL: 275.35
Hora  |  Open  |  High  |  Low   |  Close |  Vol
17:00 | 274.15 | 274.48 | 274.11 | 274.19 | 377872 
17:15 | 274.19 | 274.60 | 273.99 | 274.06 | 360487 
17:30 | 274.03 | 274.05 | 273.20 | 273.40 | 463419 
17:45 | 273.42 | 273.59 | 273.09 | 273.30 | 409780 
18:00 | 273.29 | 273.80 | 273.27 | 273.48 | 429850 
18:15 | 273.47 | 273.49 | 272.94 | 273.35 | 562321 
18:30 | 273.35 | 273.71 | 273.15 | 273.70 | 396399 
18:45 | 273.72 | 274.11 | 273.68 | 274.09 | 356779 
19:00 | 274.11 | 274.18 | 273.80 | 273.98 | 279358 
19:15 | 273.99 | 274.19 | 273.40 | 274.06 | 536398 
19:30 | 274.06 | 274.27 | 273.87 | 274.23 | 347129 
19:45 | 274.23 | 274.26 | 273.67 | 273.93 | 293810 
20:00 | 273.95 | 274.11 | 273.71 | 273.99 | 305534 
20:15 | 273.96 | 274.06 | 273.66 | 273.98 | 275775 
20:30 | 273.97 | 274.07 | 273.60 | 273.74 | 323321 
20:45 | 273.75 | 274.03 | 273.51 | 274.03 | 370531 
21:00 | 274.01 | 274.22 | 273.73 | 274.14 | 349218 
21:15 | 274.15 | 274.30 | 273.89 | 274.07 | 386569 
21:30 | 274.08 | 274.39 | 273.97 | 274.26 | 427267 
21:45 | 274.28 | 274.49 | 273.00 | 273.79 | 1863010 
15:30 | 274.68 | 276.83 | 274.45 | 275.59 | 2185113 
15:45 | 275.59 | 277.44 | 275.54 | 276.40 | 1638644 
16:00 | 276.41 | 277.03 | 275.77 | 276.29 | 1179814 
16:15 | 276.29 | 277.25 | 275.75 | 277.05 | 1361191 
16:30 | 277.10 | 279.05 | 277.03 | 278.15 | 1951872 
16:45 | 278.14 | 279.91 | 277.98 | 279.75 | 1377639 
17:00 | 279.75 | 279.98 | 278.81 | 279.68 | 985768 [ENTRADA]
17:15 | 279.67 | 279.97 | 278.17 | 278.19 | 908861 
17:30 | 278.19 | 279.21 | 278.15 | 279.02 | 565056 
17:45 | 279.04 | 279.11 | 278.26 | 278.35 | 385399 
18:00 | 278.34 | 279.11 | 278.18 | 278.70 | 620763 
18:15 | 278.73 | 280.18 | 278.71 | 279.94 | 944531 
18:30 | 279.91 | 280.15 | 279.40 | 279.76 | 501703 
18:45 | 279.75 | 280.10 | 279.36 | 279.42 | 457767 
19:00 | 279.42 | 279.69 | 278.50 | 278.67 | 466085 
19:15 | 278.66 | 279.17 | 278.56 | 278.95 | 512569 
19:30 | 278.94 | 279.07 | 278.62 | 278.81 | 341155 
19:45 | 278.82 | 279.01 | 278.67 | 278.89 | 356273 
20:00 | 278.88 | 279.05 | 278.50 | 278.86 | 541929 
20:15 | 278.84 | 279.67 | 278.76 | 279.58 | 519710 
20:30 | 279.58 | 279.61 | 278.58 | 278.87 | 455852 
20:45 | 278.85 | 278.89 | 274.80 | 276.57 | 3643200 
21:00 | 276.58 | 277.29 | 276.17 | 276.24 | 1072050 
21:15 | 276.23 | 276.29 | 275.02 | 276.05 | 1171987 
21:30 | 276.01 | 276.55 | 275.86 | 276.29 | 683898 
21:45 | 276.28 | 276.35 | 275.37 | 275.49 | 2224501 
15:30 | 275.59 | 275.72 | 271.91 | 272.04 | 2866232 
15:45 | 272.00 | 273.00 | 271.55 | 272.16 | 1344038 
16:00 | 272.16 | 272.23 | 270.06 | 270.25 | 1857802 
16:15 | 270.26 | 271.75 | 270.25 | 271.23 | 1483687 
16:30 | 271.26 | 271.75 | 270.90 | 270.93 | 888797 
16:45 | 270.89 | 271.19 | 268.13 | 268.19 | 1731389 
17:00 | 268.17 | 268.24 | 267.39 | 267.96 | 1482637 
RESULTADO: EXITO
============================================================


============================================================
ANALISIS: MSFT | C2_TREND_CALL | ENTRADA: 403.22 | TP: 404.72 | SL: 400.22
Hora  |  Open  |  High  |  Low   |  Close |  Vol
18:00 | 401.79 | 403.17 | 401.01 | 403.09 | 807150 
18:15 | 403.11 | 404.10 | 402.38 | 403.58 | 669411 
18:30 | 403.57 | 404.30 | 403.05 | 404.14 | 652387 
18:45 | 404.13 | 404.50 | 403.16 | 403.32 | 498007 
19:00 | 403.32 | 403.36 | 402.51 | 402.66 | 527766 
19:15 | 402.62 | 404.25 | 402.32 | 404.06 | 536582 
19:30 | 404.06 | 404.83 | 403.74 | 404.42 | 587350 
19:45 | 404.42 | 405.23 | 404.20 | 405.20 | 582660 
20:00 | 405.18 | 405.61 | 404.46 | 405.48 | 549891 
20:15 | 405.49 | 405.62 | 404.95 | 405.27 | 636943 
20:30 | 405.28 | 405.32 | 404.59 | 405.00 | 537791 
20:45 | 405.00 | 405.00 | 404.17 | 404.59 | 570596 
21:00 | 404.57 | 404.76 | 403.64 | 404.53 | 661001 
21:15 | 404.55 | 404.69 | 403.81 | 403.98 | 549302 
21:30 | 403.96 | 404.25 | 403.45 | 403.74 | 769483 
21:45 | 403.74 | 405.89 | 403.02 | 404.20 | 2105386 
15:30 | 405.00 | 405.34 | 401.16 | 401.38 | 2410623 
15:45 | 401.32 | 403.48 | 400.23 | 401.50 | 1545282 
16:00 | 401.49 | 402.20 | 400.56 | 402.14 | 1354496 
16:15 | 402.14 | 403.97 | 401.48 | 402.44 | 783679 
16:30 | 402.44 | 402.85 | 400.95 | 401.07 | 710681 
16:45 | 401.06 | 402.26 | 399.71 | 399.94 | 917466 
17:00 | 399.93 | 400.05 | 398.51 | 398.90 | 1170839 
17:15 | 398.89 | 399.76 | 398.01 | 399.54 | 1007666 
17:30 | 399.56 | 400.69 | 398.83 | 398.95 | 832189 
17:45 | 398.91 | 400.49 | 398.47 | 400.36 | 685127 
18:00 | 400.32 | 401.53 | 400.15 | 401.12 | 531865 [ENTRADA]
18:15 | 401.13 | 402.94 | 400.68 | 402.43 | 697235 
18:30 | 402.41 | 403.94 | 402.35 | 403.68 | 715204 
18:45 | 403.64 | 403.96 | 402.60 | 403.22 | 671444 
19:00 | 403.26 | 404.33 | 402.33 | 404.28 | 868594 
19:15 | 404.28 | 404.60 | 403.21 | 404.27 | 977865 
19:30 | 404.30 | 405.12 | 403.62 | 405.09 | 883402 
19:45 | 405.05 | 406.20 | 404.49 | 405.64 | 1226428 
20:00 | 405.64 | 405.93 | 404.11 | 404.55 | 644235 
20:15 | 404.58 | 405.90 | 404.40 | 405.27 | 527682 
20:30 | 405.27 | 405.95 | 405.02 | 405.05 | 513410 
20:45 | 405.02 | 406.15 | 404.94 | 405.44 | 634919 
21:00 | 405.47 | 405.76 | 404.46 | 405.25 | 749026 
21:15 | 405.28 | 405.30 | 403.33 | 403.49 | 591885 
21:30 | 403.52 | 404.15 | 402.69 | 402.91 | 681987 
21:45 | 402.91 | 403.00 | 400.69 | 401.88 | 1959492 
15:30 | 404.45 | 404.59 | 400.01 | 403.17 | 2527530 
15:45 | 403.25 | 405.54 | 402.10 | 402.69 | 1524175 
16:00 | 402.59 | 403.69 | 402.02 | 402.08 | 962454 
16:15 | 402.11 | 404.65 | 400.69 | 403.90 | 1591046 
16:30 | 403.85 | 404.94 | 399.92 | 400.03 | 1460013 
16:45 | 400.14 | 401.17 | 398.60 | 400.15 | 1301983 
17:00 | 400.18 | 400.99 | 399.57 | 400.25 | 919728 
17:15 | 400.27 | 400.35 | 398.05 | 399.66 | 926479 
17:30 | 399.65 | 401.05 | 399.25 | 401.04 | 835753 
17:45 | 401.03 | 402.98 | 401.03 | 402.23 | 709320 
18:00 | 402.22 | 404.04 | 402.18 | 403.75 | 859773 
RESULTADO: EXITO
============================================================


============================================================
ANALISIS: MSFT | C2_TREND_CALL | ENTRADA: 405.64 | TP: 407.14 | SL: 402.64
Hora  |  Open  |  High  |  Low   |  Close |  Vol
19:00 | 403.32 | 403.36 | 402.51 | 402.66 | 527766 
19:15 | 402.62 | 404.25 | 402.32 | 404.06 | 536582 
19:30 | 404.06 | 404.83 | 403.74 | 404.42 | 587350 
19:45 | 404.42 | 405.23 | 404.20 | 405.20 | 582660 
20:00 | 405.18 | 405.61 | 404.46 | 405.48 | 549891 
20:15 | 405.49 | 405.62 | 404.95 | 405.27 | 636943 
20:30 | 405.28 | 405.32 | 404.59 | 405.00 | 537791 
20:45 | 405.00 | 405.00 | 404.17 | 404.59 | 570596 
21:00 | 404.57 | 404.76 | 403.64 | 404.53 | 661001 
21:15 | 404.55 | 404.69 | 403.81 | 403.98 | 549302 
21:30 | 403.96 | 404.25 | 403.45 | 403.74 | 769483 
21:45 | 403.74 | 405.89 | 403.02 | 404.20 | 2105386 
15:30 | 405.00 | 405.34 | 401.16 | 401.38 | 2410623 
15:45 | 401.32 | 403.48 | 400.23 | 401.50 | 1545282 
16:00 | 401.49 | 402.20 | 400.56 | 402.14 | 1354496 
16:15 | 402.14 | 403.97 | 401.48 | 402.44 | 783679 
16:30 | 402.44 | 402.85 | 400.95 | 401.07 | 710681 
16:45 | 401.06 | 402.26 | 399.71 | 399.94 | 917466 
17:00 | 399.93 | 400.05 | 398.51 | 398.90 | 1170839 
17:15 | 398.89 | 399.76 | 398.01 | 399.54 | 1007666 
17:30 | 399.56 | 400.69 | 398.83 | 398.95 | 832189 
17:45 | 398.91 | 400.49 | 398.47 | 400.36 | 685127 
18:00 | 400.32 | 401.53 | 400.15 | 401.12 | 531865 
18:15 | 401.13 | 402.94 | 400.68 | 402.43 | 697235 
18:30 | 402.41 | 403.94 | 402.35 | 403.68 | 715204 
18:45 | 403.64 | 403.96 | 402.60 | 403.22 | 671444 
19:00 | 403.26 | 404.33 | 402.33 | 404.28 | 868594 [ENTRADA]
19:15 | 404.28 | 404.60 | 403.21 | 404.27 | 977865 
19:30 | 404.30 | 405.12 | 403.62 | 405.09 | 883402 
19:45 | 405.05 | 406.20 | 404.49 | 405.64 | 1226428 
20:00 | 405.64 | 405.93 | 404.11 | 404.55 | 644235 
20:15 | 404.58 | 405.90 | 404.40 | 405.27 | 527682 
20:30 | 405.27 | 405.95 | 405.02 | 405.05 | 513410 
20:45 | 405.02 | 406.15 | 404.94 | 405.44 | 634919 
21:00 | 405.47 | 405.76 | 404.46 | 405.25 | 749026 
21:15 | 405.28 | 405.30 | 403.33 | 403.49 | 591885 
21:30 | 403.52 | 404.15 | 402.69 | 402.91 | 681987 
21:45 | 402.91 | 403.00 | 400.69 | 401.88 | 1959492 
15:30 | 404.45 | 404.59 | 400.01 | 403.17 | 2527530 
15:45 | 403.25 | 405.54 | 402.10 | 402.69 | 1524175 
16:00 | 402.59 | 403.69 | 402.02 | 402.08 | 962454 
16:15 | 402.11 | 404.65 | 400.69 | 403.90 | 1591046 
16:30 | 403.85 | 404.94 | 399.92 | 400.03 | 1460013 
16:45 | 400.14 | 401.17 | 398.60 | 400.15 | 1301983 
17:00 | 400.18 | 400.99 | 399.57 | 400.25 | 919728 
17:15 | 400.27 | 400.35 | 398.05 | 399.66 | 926479 
17:30 | 399.65 | 401.05 | 399.25 | 401.04 | 835753 
17:45 | 401.03 | 402.98 | 401.03 | 402.23 | 709320 
18:00 | 402.22 | 404.04 | 402.18 | 403.75 | 859773 
18:15 | 403.76 | 403.95 | 402.65 | 403.85 | 604022 
18:30 | 403.89 | 404.39 | 403.23 | 403.38 | 623154 
18:45 | 403.38 | 403.43 | 402.86 | 403.24 | 423071 
19:00 | 403.25 | 403.87 | 402.89 | 403.04 | 391353 
RESULTADO: FALLO
============================================================


============================================================
ANALISIS: AAPL | C2_TREND_CALL | ENTRADA: 266.63 | TP: 268.13 | SL: 263.63
Hora  |  Open  |  High  |  Low   |  Close |  Vol
20:00 | 264.24 | 264.43 | 263.81 | 263.88 | 348057 
20:15 | 263.91 | 264.48 | 263.72 | 264.43 | 282492 
20:30 | 264.44 | 264.71 | 263.89 | 263.90 | 413398 
20:45 | 263.91 | 264.31 | 263.60 | 264.18 | 381722 
21:00 | 264.18 | 264.71 | 264.10 | 264.61 | 500428 
21:15 | 264.63 | 264.66 | 263.28 | 263.33 | 550394 
21:30 | 263.35 | 263.66 | 263.09 | 263.66 | 498924 
21:45 | 263.63 | 264.75 | 263.60 | 264.59 | 2206576 
15:30 | 263.49 | 266.86 | 263.38 | 264.40 | 2249965 
15:45 | 264.44 | 265.13 | 264.20 | 264.92 | 890810 
16:00 | 264.91 | 266.08 | 264.56 | 265.43 | 1059447 
16:15 | 265.46 | 267.74 | 265.27 | 267.05 | 1211433 
16:30 | 267.09 | 267.53 | 266.63 | 266.79 | 680815 
16:45 | 266.80 | 267.30 | 266.58 | 266.80 | 642033 
17:00 | 266.85 | 266.87 | 264.75 | 264.85 | 857735 
17:15 | 264.84 | 266.69 | 264.81 | 266.59 | 855072 
17:30 | 266.57 | 266.71 | 266.17 | 266.61 | 546456 
17:45 | 266.65 | 266.85 | 265.84 | 266.06 | 533090 
18:00 | 266.06 | 266.89 | 265.97 | 266.50 | 484566 
18:15 | 266.53 | 267.35 | 266.36 | 267.13 | 500496 
18:30 | 267.11 | 268.05 | 266.86 | 267.78 | 672090 

============================================================
ANALISIS: NVDA | C2_TREND_CALL | ENTRADA: 190.22 | TP: 191.72 | SL: 185.72
Hora  |  Open  |  High  |  Low   |  Close |  Vol
16:00 | 187.66 | 189.34 | 186.67 | 187.27 | 8013939 
16:15 | 187.28 | 188.38 | 186.58 | 187.81 | 5868232 
16:30 | 187.84 | 189.23 | 187.51 | 189.21 | 5524038 
16:45 | 189.20 | 190.18 | 188.75 | 190.05 | 7039077 
17:00 | 190.03 | 190.33 | 189.44 | 189.50 | 5224837 
17:15 | 189.51 | 189.63 | 188.57 | 188.80 | 4443714 
17:30 | 188.80 | 190.14 | 188.60 | 189.84 | 4683647 
17:45 | 189.84 | 190.20 | 189.74 | 189.79 | 3692362 
18:00 | 189.79 | 189.88 | 188.74 | 188.77 | 3726702 
18:15 | 188.77 | 188.78 | 187.63 | 187.94 | 5184635 
18:30 | 187.94 | 188.71 | 187.86 | 188.18 | 4671597 
18:45 | 188.19 | 188.77 | 187.97 | 188.72 | 4066719 
19:00 | 188.70 | 189.00 | 188.50 | 188.69 | 3072198 
19:15 | 188.69 | 188.88 | 188.16 | 188.68 | 3294642 
19:30 | 188.69 | 189.56 | 188.31 | 189.42 | 4979530 
19:45 | 189.41 | 189.92 | 189.29 | 189.81 | 3581467 
20:00 | 189.82 | 190.09 | 189.54 | 189.59 | 3169176 
20:15 | 189.59 | 189.87 | 189.23 | 189.37 | 2472325 
20:30 | 189.36 | 189.53 | 188.94 | 189.03 | 2853419 
20:45 | 189.04 | 189.52 | 188.96 | 189.27 | 2582472 
21:00 | 189.27 | 189.89 | 189.19 | 189.73 | 2904898 
21:15 | 189.74 | 189.83 | 189.36 | 189.42 | 2536597 
21:30 | 189.42 | 189.95 | 189.37 | 189.84 | 2967831 
21:45 | 189.83 | 190.00 | 189.56 | 189.81 | 6449435 
15:30 | 191.45 | 193.95 | 191.33 | 192.34 | 15103860 
15:45 | 192.33 | 193.40 | 192.03 | 193.11 | 7042533 
16:00 | 193.11 | 193.46 | 191.08 | 191.50 | 7531208 [ENTRADA]
16:15 | 191.49 | 191.85 | 190.92 | 191.33 | 5192386 
16:30 | 191.32 | 191.67 | 190.78 | 191.25 | 4696924 
16:45 | 191.25 | 191.48 | 190.18 | 190.22 | 4863220 
17:00 | 190.23 | 190.39 | 189.57 | 189.98 | 5256260 
17:15 | 189.98 | 190.56 | 189.64 | 190.50 | 4370580 
17:30 | 190.49 | 191.22 | 190.42 | 191.22 | 4176336 
17:45 | 191.21 | 191.32 | 190.62 | 190.70 | 3568019 
18:00 | 190.69 | 191.07 | 190.66 | 190.91 | 2795854 
18:15 | 190.90 | 191.19 | 190.79 | 190.95 | 2360410 
18:30 | 190.94 | 190.97 | 189.72 | 190.06 | 3957939 
18:45 | 190.06 | 191.28 | 189.98 | 191.03 | 4020088 
19:00 | 191.05 | 191.23 | 190.87 | 191.20 | 2677101 
19:15 | 191.20 | 191.74 | 191.11 | 191.46 | 3476432 
19:30 | 191.46 | 191.66 | 191.27 | 191.50 | 2532696 
19:45 | 191.51 | 191.75 | 190.78 | 190.90 | 2869355 
20:00 | 190.91 | 191.26 | 190.77 | 191.05 | 2647553 
20:15 | 191.04 | 191.09 | 190.57 | 190.58 | 2683041 
20:30 | 190.58 | 190.82 | 190.31 | 190.61 | 2771880 
20:45 | 190.60 | 190.83 | 190.19 | 190.48 | 3237853 
21:00 | 190.48 | 190.67 | 190.23 | 190.31 | 2157720 
21:15 | 190.31 | 190.95 | 190.26 | 190.89 | 3101168 
21:30 | 190.89 | 191.48 | 190.65 | 190.93 | 4028469 
21:45 | 190.93 | 191.66 | 190.76 | 191.63 | 7342122 
15:30 | 191.50 | 192.07 | 187.40 | 190.25 | 15938115 
15:45 | 190.26 | 190.52 | 189.45 | 189.75 | 6677182 
16:00 | 189.73 | 191.28 | 189.56 | 190.81 | 5637684 
RESULTADO: EXITO
============================================================

18:45 | 267.79 | 268.29 | 267.41 | 268.15 | 687690 
19:00 | 268.16 | 268.93 | 268.06 | 268.85 | 699424 
19:15 | 268.84 | 269.37 | 268.79 | 269.34 | 810740 
19:30 | 269.34 | 269.43 | 268.90 | 269.00 | 544195 
19:45 | 269.01 | 269.10 | 268.01 | 268.07 | 502061 
20:00 | 268.07 | 268.14 | 267.64 | 267.72 | 620672 [ENTRADA]
20:15 | 267.72 | 267.87 | 267.25 | 267.30 | 449015 
20:30 | 267.27 | 267.34 | 266.53 | 266.63 | 665050 
20:45 | 266.64 | 266.93 | 266.44 | 266.63 | 486752 
21:00 | 266.63 | 266.76 | 266.28 | 266.68 | 452444 
21:15 | 266.68 | 267.02 | 266.48 | 266.78 | 652847 
21:30 | 266.81 | 267.06 | 266.42 | 266.71 | 594126 
21:45 | 266.72 | 267.20 | 265.99 | 266.39 | 1929357 
15:30 | 267.99 | 274.24 | 267.71 | 274.19 | 4300436 
15:45 | 274.20 | 274.89 | 273.63 | 274.06 | 2123481 
16:00 | 274.05 | 274.67 | 272.93 | 272.97 | 1400482 
16:15 | 273.01 | 274.06 | 272.70 | 273.67 | 1024117 
16:30 | 273.68 | 274.30 | 272.36 | 274.13 | 1557757 
16:45 | 274.12 | 274.43 | 273.85 | 273.95 | 802821 
17:00 | 273.95 | 274.82 | 273.43 | 274.45 | 1288756 
17:15 | 274.45 | 274.66 | 273.14 | 273.22 | 638476 
17:30 | 273.23 | 273.24 | 272.47 | 272.62 | 664195 
17:45 | 272.61 | 273.18 | 272.42 | 272.46 | 541240 
18:00 | 272.46 | 272.87 | 271.99 | 272.42 | 892692 
18:15 | 272.40 | 272.75 | 272.15 | 272.51 | 458077 
18:30 | 272.49 | 272.50 | 271.82 | 271.94 | 388506 
18:45 | 271.93 | 272.79 | 271.89 | 272.29 | 397822 
19:00 | 272.31 | 272.69 | 272.06 | 272.22 | 446392 
19:15 | 272.21 | 272.22 | 271.59 | 271.60 | 316347 
19:30 | 271.60 | 272.37 | 271.37 | 272.35 | 437829 
19:45 | 272.36 | 272.55 | 271.95 | 271.96 | 447815 
20:00 | 271.96 | 272.27 | 271.78 | 271.95 | 390720 
RESULTADO: EXITO
============================================================


============================================================
ANALISIS: NVDA | C2_TREND_CALL | ENTRADA: 196.63 | TP: 198.13 | SL: 192.13
Hora  |  Open  |  High  |  Low   |  Close |  Vol
19:00 | 193.09 | 193.41 | 193.08 | 193.28 | 1928488 
19:15 | 193.28 | 193.43 | 192.87 | 192.94 | 2262930 
19:30 | 192.95 | 193.09 | 192.71 | 192.95 | 2363238 
19:45 | 192.95 | 193.02 | 192.52 | 192.62 | 2481164 
20:00 | 192.62 | 192.83 | 192.46 | 192.66 | 2367500 
20:15 | 192.66 | 192.66 | 192.16 | 192.43 | 2584781 
20:30 | 192.44 | 192.77 | 192.40 | 192.54 | 2361833 
20:45 | 192.55 | 193.05 | 192.49 | 192.72 | 3230177 
21:00 | 192.73 | 192.81 | 192.53 | 192.70 | 2423343 
21:15 | 192.70 | 192.99 | 192.59 | 192.78 | 2750860 
21:30 | 192.79 | 193.19 | 192.78 | 193.18 | 3443331 
21:45 | 193.18 | 193.77 | 192.66 | 192.81 | 8898385 
15:30 | 194.47 | 195.00 | 193.79 | 194.64 | 12960143 
15:45 | 194.62 | 195.96 | 194.51 | 195.84 | 10246349 
16:00 | 195.83 | 196.56 | 195.56 | 195.58 | 9342051 
16:15 | 195.58 | 196.05 | 195.15 | 196.05 | 6978030 
16:30 | 196.04 | 196.15 | 195.50 | 195.67 | 4493761 
16:45 | 195.67 | 196.33 | 195.50 | 196.22 | 4594178 
